Time (s);Magnetic Field x (µT);Magnetic Field y (µT);Magnetic Field z (µT);Absolute field (µT)
19,91825567;-34,04579926;46,06069946;104,279129;118,97412
19,92831967;-33,90593719;45,7044487;104,2810669;118,7983591
19,93838267;-34,07060242;45,76596832;104,0458679;118,662852
19,94844667;-33,67564392;45,89830399;104,1888885;118,7266937
19,95851067;-33,99742126;46,10976028;104,4728241;119,1490899
19,96857467;-33,83592987;45,78961945;104,5055389;119,0082647
19,97863867;-34,13593292;46,15040588;104,3847809;119,1272612
19,98870267;-33,77520752;45,94558334;104,2711029;118,8453793
19,99876667;-33,97376251;45,88864136;104,4227753;119,0130242
20,00882967;-33,80071259;45,98168564;104,5677032;119,1268574
20,01889367;-34,01858521;46,13487625;104,338913;119,0474683
20,02895767;-33,79579926;46,05921936;104,5235596;119,1166749
20,03902167;-34,04935455;46,21928406;104,4998169;119,2299983
20,04908567;-33,77972412;45,79512787;104,5336151;119,0190749
20,05914967;-34,0071106;45,93426514;104,2804108;118,9152823
20,06921367;-33,6660614;45,86946106;104,5595245;119,0382515
20,07927667;-34,14261627;46,02597809;104,5448608;119,2213774
20,08934067;-34,04029846;46,13240814;104,0530243;118,8022427
20,09940467;-34,19639587;46,09003448;104,0802307;118,8544454
20,10946867;-34,08700562;45,96090698;104,1551056;118,8386088
20,11953267;-34,15459442;46,202034;104,5516968;119,298875
20,12959667;-33,82388306;46,00107193;104,4011841;118,9947937
20,13965967;-34,03488922;46,23060608;104,5031586;119,2331865
20,14972367;-33,74593353;46,08423996;104,3798676;118,9861419
20,15978767;-34,1308136;46,20946503;104,1987;118,9856973
20,16985167;-33,70029449;45,81578064;104,2790833;118,7809867
20,17991567;-33,79934692;46,04636383;103,9004517;118,5662993
20,18997967;-33,63606262;45,93326569;104,3566742;118,8762594
20,20004367;-33,78487396;45,8927536;104,5539703;119,0760062
20,21010667;-33,88557434;46,01567841;104,3751831;118,9951833
20,22017067;-34,07833862;45,97249603;104,6480255;119,2728502
20,23023467;-33,83249664;45,81954193;104,5240021;119,035017
20,24029867;-33,99813843;46,1069603;104,5110016;119,1816876
20,25036267;-33,76043701;46,1639595;104,4948883;119,122038
20,26042667;-33,83691406;46,24000549;104,686615;119,3413684
20,27049067;-33,91511536;45,7375145;104,5742188;119,0710817
20,28055367;-34,03214264;45,94777679;104,3076782;118,9515728
20,29061767;-33,75141907;45,77735519;104,3838196;118,8726475
20,30068167;-33,95110321;46,17645264;104,3872833;119,086721
20,31074567;-33,47929382;46,02520752;104,5119629;119,0039211
20,32080967;-33,57656097;45,95914841;104,2329254;118,7608164
20,33087367;-33,80239105;45,98841095;104,3181763;118,9109645
20,34093721;-34,02902985;46,16856766;104,4553223;119,1655397
20,35100121;-33,77078247;45,79566956;104,3627777;118,8667257
20,36106421;-33,92359161;45,82906723;104,7932587;119,30105
20,37112821;-33,63702393;45,85461807;105,3099365;119,6840762
20,38119221;-34,10325623;45,97772217;105,022522;119,6106732
20,39125621;-33,98226929;45,55384827;105,0505371;119,4385326
20,40132021;-34,22756958;45,68466949;104,7579498;119,301482
20,41138421;-34,11146545;45,46208191;104,7649078;119,1892566
20,42144721;-34,1960907;45,81880951;104,9702301;119,5302687
20,43151121;-33,92216492;45,67350769;104,9575653;119,3853973
20,44157521;-34,38789368;45,78020477;104,9633789;119,5644817
20,45163921;-33,86561584;45,67214966;105,2716064;119,645043
20,46170321;-34,22116852;45,65181732;105,1410675;119,6236635
20,47176721;-34,04760742;45,30189514;104,881958;119,2129456
20,48183121;-34,28774261;45,68832779;104,5889893;119,1718476
20,49189421;-33,74290466;45,46124268;104,5914307;118,9313902
20,50195821;-34,12625885;45,72296143;104,6345215;119,1787474
20,51202221;-34,08226013;45,78357315;104,6071625;119,165408
20,52208621;-33,96179962;45,81955338;105,0561829;119,5392691
20,53215021;-33,91616821;45,79138184;104,66362;119,170594
20,54221421;-33,85731506;45,86086655;104,8918152;119,3810276
20,55227821;-33,96073914;45,72396851;104,9286652;119,3902754
20,56234121;-34,22304535;45,79847717;104,6877594;119,2822045
20,57240521;-34,08359528;45,9622345;104,5545197;119,1883637
20,58246921;-34,33537292;46,01617432;104,4118652;119,1563835
20,59253321;-34,11454773;46,0544281;104,5215912;119,203925
20,60259721;-33,82814026;45,75529099;104,9004669;119,3398412
20,61266121;-33,84325409;45,94332886;105,0530701;119,5504197
20,62272521;-33,89017487;46,11190796;105,0499573;119,6258565
20,63278821;-33,69488525;45,79387665;104,7912292;119,2209133
20,64285221;-34,10608673;45,7757225;105,0219879;119,5335094
20,65291621;-33,95510101;45,72565842;105,0143738;119,4646534
20,66298021;-34,09560394;45,83114624;104,4641418;119,0620053
20,67304421;-33,80036163;45,7613678;104,823761;119,2668776
20,68310821;-34,0177002;45,79359436;105,0206604;119,5140005
20,69317221;-33,9622879;45,75593948;104,985199;119,4526475
20,70323521;-34,04337311;46,050457;105,3057556;119,8703383
20,71329921;-33,9847641;45,66495514;105,0860901;119,5129225
20,72336321;-34,30931091;45,7572403;104,9963989;119,5621079
20,73342721;-34,02032471;45,95522308;104,9245453;119,4923647
20,74349121;-33,98521423;46,07071304;105,1261902;119,7038899
20,75355521;-33,98011017;45,76582336;104,9067535;119,3925685
20,76361921;-34,03877258;46,06017685;104,7357483;119,3723372
20,77368221;-33,77191925;45,54914093;104,845993;119,1971016
20,78374621;-34,01406097;45,88256073;104,763916;119,3215983
20,79381021;-34,09319305;45,66785431;104,7392731;119,2401529
20,80387421;-34,18434143;45,83054733;104,6054382;119,2111823
20,81393821;-34,06829834;45,74279022;104,6430511;119,1772628
20,82400221;-34,05450439;45,9375;104,6087036;119,2180525
20,83406621;-33,67894745;45,66896057;104,4207306;118,842814
20,84412921;-34,15818024;45,95781326;104,5666351;119,2186355
20,85419321;-33,99770355;45,70222855;104,6353912;119,1348087
20,86425721;-34,4336319;45,76097107;104,3539734;119,0356805
20,87432121;-34,05950928;45,54586792;104,3964081;118,8826576
20,88438521;-34,09719086;45,72895813;104,3555145;118,9278329
20,89444921;-33,88778687;45,61974716;104,8245392;119,2381124
20,90451321;-33,7672348;45,87108612;104,7360077;119,2225398
20,91457621;-33,65281677;45,71158218;104,7518463;119,142814
20,92464021;-33,72870636;45,51864624;104,7504425;119,0891598
20,93470421;-33,86023712;45,7718811;104,4764862;118,982843
20,94476821;-33,74642944;45,41993332;104,7021942;119,0140383
20,95483221;-33,9967804;45,66436005;104,5573578;119,0514843
20,96489621;-34,02398682;45,829216;104,6507416;119,2045571
20,97495921;-34,11463165;45,83590698;104,8747864;119,4297253
20,98502321;-33,81533051;45,67713928;104,9932861;119,3878878
20,99508721;-34,04275513;45,82262421;104,8478851;119,3804887
21,00515121;-33,71881866;45,76398468;104,8031464;119,226677
21,01521521;-34,16403198;46,04740906;104,9588928;119,5989722
21,02527921;-34,0068512;45,65158844;105,2096405;119,6227483
21,03534321;-34,29221344;45,63486481;105,0201569;119,5312935
21,04540621;-34,3150177;45,94779205;104,9339142;119,5819651
21,05547021;-34,05255127;45,81726074;104,7555695;119,3001549
21,06553421;-34,20291138;45,77135468;104,884613;119,4388467
21,07559821;-34,37551117;45,82234192;104,6742554;119,3233528
21,08566221;-34,14605713;45,67113876;104,9115295;119,4078522
21,09572621;-34,20503998;45,586689;104,4501801;118,9872728
21,10579021;-33,93101501;45,45849609;104,5242615;118,9248077
21,11585321;-33,81114197;45,62486267;104,6151123;119,0342099
21,12591721;-33,56665039;45,59591675;104,6219025;118,9598677
21,13598121;-33,78632355;45,73878098;104,5360413;119,0014104
21,14604521;-33,85259247;45,65355682;104,6543274;119,0914502
21,15610921;-33,90979767;45,56122971;104,7050629;119,1169603
21,16617321;-33,67015076;45,28556442;104,8417816;119,0641028
21,17623721;-33,94882965;45,51234055;104,7347107;119,1354515
21,18630021;-33,81604004;45,2735405;104,7387695;119,0102007
21,19636421;-34,04522705;45,80818176;104,6181183;119,1738968
21,20642821;-33,89544678;45,45714951;104,3736115;118,7817516
21,21649221;-33,91848755;45,3531723;104,5938721;118,9422217
21,22655621;-33,70888519;45,63179016;104,7132721;119,0941584
21,23662021;-33,9725647;45,78936768;104,4784698;119,0233255
21,24668421;-33,89090729;45,57943726;104,4856415;118,9257246
21,25674721;-34,31479645;45,9667511;104,6342926;119,3263703
21,26681121;-34,03204346;45,95227051;104,5667877;119,1805531
21,27687521;-34,08026886;45,7806778;104,910965;119,430506
21,28693921;-33,9805069;45,6029129;104,709198;119,1566895
21,29700321;-34,082901;45,73470306;104,8889008;119,3942574
21,30706721;-33,71381378;45,95070648;105,0372772;119,5027961
21,31713121;-33,99201202;45,76543045;104,8378906;119,3353041
21,32719421;-33,86355591;45,72373199;104,6613617;119,1276656
21,33725821;-34,10548401;46,0362587;104,5420837;119,212283
21,34732133;-34,05805206;45,62750244;104,561676;119,0586577
21,35738533;-34,12574005;45,76232147;104,5905609;119,1551158
21,36744933;-33,84559631;45,58944321;104,5953827;119,0130909
21,37751333;-33,93247223;45,73297501;104,3560333;118,8827126
21,38757733;-33,66896057;45,67127991;104,2956543;118,730991
21,39764133;-33,97730255;45,65679932;104,4393158;118,9393589
21,40770433;-33,97628784;45,77727509;104,3932953;118,9449753
21,41776833;-34,02892303;45,72118759;104,780014;119,2780195
21,42783233;-33,96842957;45,43404007;104,7245178;119,1021865
21,43789633;-34,05698395;45,77693558;104,7733765;119,3015775
21,44796033;-33,95879364;45,77196121;104,579834;119,1016951
21,45802433;-34,13718414;45,97238159;104,714035;119,3475444
21,46808733;-34,0249176;46,00834656;104,5782928;119,2102441
21,47815133;-34,05125427;46,0373764;104,7977753;119,4215292
21,48821533;-33,97648621;45,78516388;104,9319458;119,4210873
21,49827933;-33,99972534;45,75657654;104,8226624;119,3207281
21,50834333;-34,07679749;45,78297424;104,9207153;119,4389608
21,51840733;-34,06624603;45,7273941;104,8589783;119,3604164
21,52847133;-33,9240036;45,77374268;104,6465607;119,1510646
21,53853433;-34,16523743;45,8158493;104,6463928;119,2359972
21,54859833;-33,81642151;45,79434586;104,684433;119,1616674
21,55866233;-34,1587677;45,94649506;104,9951324;119,5904664
21,56872633;-33,78050232;45,91424942;104,7742004;119,2764592
21,57879033;-34,02751923;46,0943222;104,7000275;119,3509713
21,58885433;-33,82279205;45,76593781;104,9820099;119,4140893
21,59891833;-34,20977783;45,80234146;105,1431885;119,6797956
21,60898233;-33,98874664;45,75925827;104,9404602;119,4221286
21,61904533;-34,2833252;45,82394409;105,3891602;119,9252072
21,62910933;-33,92168427;45,86305237;105,1683655;119,6431583
21,63917333;-33,94544983;45,83311462;104,8499298;119,3586015
21,64923733;-33,97398376;45,97890472;104,7121429;119,3018195
21,65930133;-33,98358154;46,01998138;104,9306183;119,5121632
21,66936533;-33,89703369;46,13053894;104,8586121;119,4669998
21,67942933;-34,29546356;45,9935379;104,7351074;119,4195423
21,68949233;-34,15091705;45,78854752;104,6800232;119,2509265
21,69955633;-34,27622986;45,90370178;104,8189545;119,4530158
21,70962033;-34,08206177;45,7987175;104,8217468;119,3595747
21,71968433;-33,97371674;45,85294342;104,5631561;119,1224558
21,72974833;-34,09855652;45,91590881;104,8740234;119,4551926
21,73981233;-34,04466248;45,77032852;104,5402527;119,0908328
21,74987633;-33,86810303;45,86349869;104,4617615;119,0074305
21,75993933;-34,00074005;46,00178528;104,4821472;119,116471
21,77000333;-33,69629669;45,83452606;104,5422974;119,0182176
21,78006733;-33,64070129;45,95095444;104,5419006;119,0470327
21,79013133;-33,68561554;45,93180466;104,5679016;119,0751755
21,80019533;-33,64868927;46,17281723;104,3098907;118,9315629
21,81025933;-33,59869385;46,18218231;104,5041809;119,0915195
21,82032333;-33,90184784;46,37672424;104,7796326;119,4943816
21,83038633;-33,78419495;46,31962967;104,8366089;119,4888885
21,84045033;-33,81176758;46,04893875;104,7136078;119,284031
21,85051433;-33,80760193;46,00540924;104,9673004;119,4888521
21,86057833;-33,983284;45,98132706;105,0368958;119,5905326
21,87064233;-33,96455383;45,7789917;104,6555634;119,1725385
21,88070633;-33,90887451;45,97432709;104,6491241;119,2262123
21,89077033;-33,75336456;45,70519257;104,5882111;119,0249896
21,90083333;-33,86759186;45,98139954;104,5007172;119,0869547
21,91089733;-33,77249146;46,08000946;104,5649261;119,154405
21,92096133;-34,00834656;45,88941574;104,5419617;119,1277796
21,93102533;-33,87303925;45,84798813;104,3454895;118,9008073
21,94108933;-34,16694641;45,85907745;104,6014099;119,2136325
21,95115333;-33,94256592;45,92298126;104,9172974;119,451485
21,96121733;-34,02037811;46,04286194;104,80867;119,4244053
21,97128133;-33,92208099;46,1452713;104,7957001;119,4245887
21,98134433;-33,9440918;45,98468781;104,7413025;119,3211353
21,99140833;-34,0480423;46,00374603;104,7719879;119,3850212
22,00147233;-34,21227264;45,91120148;104,376358;119,0493265
22,01153633;-34,14516449;45,93925476;104,9109344;119,5098806
22,02160033;-34,12037659;46,02935028;104,952774;119,574186
22,03166433;-33,9914093;46,1047821;104,7473755;119,3862618
22,04172833;-33,99990845;46,2417717;104,6366272;119,3445389
22,05179133;-34,01438141;46,15600204;104,9004211;119,5468654
22,06185533;-33,98110199;45,98464203;104,7657471;119,3531079
22,07191933;-33,91867065;46,15518188;104,7453766;119,3832943
22,08198333;-34,04092407;45,95626831;104,5988617;119,2127719
22,09204733;-33,91488647;46,27472687;104,8398743;119,5113765
22,10211133;-33,89749146;46,03687668;104,5876465;119,1931615
22,11217533;-34,03656769;46,05771255;104,6625824;119,3065672
22,12223833;-34,12537384;46,05625153;104,7752228;119,4301752
22,13230233;-34,00467682;45,90125656;104,7420959;119,3069573
22,14236633;-34,17721558;45,92681885;104,7678986;119,3887236
22,15243033;-34,09407806;45,82558823;105,0199432;119,547393
22,16249433;-33,98812866;46,15918732;104,9084778;119,5476983
22,17255833;-34,15986633;46,2878418;105,0839691;119,800256
22,18262233;-34,03335571;46,34277725;104,707962;119,4557643
22,19268533;-34,12995148;46,1366539;104,8186798;119,5006279
22,20274933;-34,00010681;46,23044205;104,6493378;119,3513508
22,21281333;-34,21224213;46,03945923;104,7179108;119,3982837
22,22287733;-34,03292847;46,12301636;105,0646057;119,683517
22,23294133;-33,98491669;45,95582199;104,5728607;119,1738031
22,24300533;-33,7401123;45,93985748;104,7614288;119,2636686
22,25306933;-33,87728119;45,89923096;104,7102203;119,2419382
22,26313333;-33,97827911;46,02662659;104,3426971;118,9973624
22,27319633;-33,71406555;46,03490448;104,6051483;119,1557288
22,28326033;-33,6475296;45,94576645;104,5359955;119,0417744
22,29332433;-33,97184753;45,88534546;104,4881592;119,0685801
22,30338833;-33,94197845;46,05723572;104,5764771;119,2038859
22,31345233;-33,7004776;46,09127808;104,4464264;119,034382
22,32351633;-33,64295959;45,93024063;104,0596161;118,616354
22,33358033;-33,91478729;45,90742874;104,4886017;119,0612141
22,34364342;-34,05807495;46,10074234;104,4787292;119,1680988
22,35370742;-33,87652588;46,10292816;104,68367;119,2969814
22,36377142;-33,97731018;46,0062561;104,5959625;119,211361
22,37383542;-33,92787933;46,01420975;104,4312134;119,0558139
22,38389942;-33,76014709;46,32125854;104,2892303;119,0027314
22,39396342;-33,93650055;45,98713684;104,3129883;118,9441144
22,40402742;-33,71453857;46,11988068;104,2854004;118,9081925
22,41409142;-33,67999268;45,89598083;104,1755829;118,715353
22,42415442;-33,81150818;46,00392532;104,6493225;119,2101503
22,43421842;-34,08625793;45,93363953;104,4343414;119,0726832
22,44428242;-34,07189941;46,12850571;104,5745697;119,2668185
22,45434642;-34,0412674;46,1687851;104,4513702;119,1656551
22,46441042;-34,00961304;46,17677307;104,5756378;119,2686555
22,47447442;-34,0010376;46,05786133;104,4701538;119,1277054
22,48453842;-33,78646088;45,78463745;104,6729126;119,1393159
22,49460142;-33,9879303;45,87825012;104,2965546;118,9023319
22,50466542;-33,97673798;45,47776031;104,6464844;119,0526442
22,51472942;-33,93262482;45,60873032;104,3196564;118,8030724
22,52479342;-33,96857452;45,62249374;104,6563873;119,1143795
22,53485742;-33,97771454;45,78609848;104,5808716;119,1134359
22,54492142;-34,03774261;46,06473541;104,6596222;119,3070169
22,55498542;-33,98757172;45,76987457;104,5948792;119,1223119
22,56504942;-33,93742371;45,8210907;104,6953125;119,2158947
22,57511242;-33,88269043;45,80953598;104,9029388;119,3782931
22,58517642;-34,07267761;45,7980957;104,787262;119,3263726
22,59524042;-33,76652527;46,16022873;104,5581512;119,1778165
22,60530442;-33,9901886;45,96562576;104,3719177;119,0028104
22,61536842;-33,91344452;45,88208771;104,2660065;118,8557436
22,62543242;-33,62747192;46,16968155;104,4952393;119,0869489
22,63549642;-33,91365051;45,8367691;104,4989014;119,0427044
22,64556042;-33,8371582;45,95031738;104,5993652;119,152894
22,65562342;-33,87709808;45,73587799;104,5947418;119,0776567
22,66568742;-34,01261139;45,93271637;104,7901611;119,3635205
22,67575142;-33,92034149;45,87190247;104,9239044;119,4313473
22,68581542;-34,16363525;45,98495483;104,9226837;119,543045
22,69587942;-33,80584717;45,9168129;104,5631714;119,0993107
22,70594342;-33,79460907;45,87688446;104,542572;119,0626453
22,71600742;-33,95715332;46,04095078;104,452713;119,0933527
22,72607042;-33,61888123;45,96033478;104,6705322;119,1574667
22,73613442;-33,84439087;45,984272;104,2501373;118,8616305
22,74619842;-33,9438858;45,95417023;104,3892059;119,0003339
22,75626242;-33,74021912;45,76015854;104,7602386;119,1935489
22,76632642;-33,76929474;45,88005829;104,7480164;119,2371249
22,77639042;-33,6166687;45,88462067;104,6722565;119,129174
22,78645442;-33,89871216;45,86400986;104,9191284;119,4179785
22,79651842;-33,55883026;45,80205917;105,0423126;119,4064954
22,80658142;-33,89104462;45,75539017;104,8787079;119,3386023
22,81664542;-33,79730225;45,80630493;104,875412;119,3286523
22,82670942;-33,89571381;46,01537323;104,7522278;119,3288029
22,83677342;-33,77281189;45,76259232;104,7405548;119,1864149
22,84683742;-33,92139435;45,8032341;104,9167175;119,3989735
22,85690142;-33,72305298;45,49612045;104,5928802;118,9403711
22,86696542;-34,07167053;45,53592682;104,7389984;119,1832923
22,87702942;-33,80107117;45,65891647;104,6522064;119,0770061
22,88709242;-34,11896515;45,4348526;104,9538422;119,3471349
22,89715642;-33,97432709;45,26251984;104,8077087;119,1117392
22,90722042;-34,13782501;45,40332794;105,3074036;119,6515881
22,91728442;-34,03468323;45,45127106;104,9944916;119,3650743
22,92734842;-34,16464233;45,51988983;104,7937012;119,2518468
22,93741242;-34,05449677;45,51977921;105,0047455;119,4058442
22,94747642;-34,32041931;45,80995178;104,9751129;119,5667897
22,95753942;-33,96669769;45,47499847;104,8845825;119,2580718
22,96760342;-34,30290985;45,75308228;104,9357605;119,5054308
22,97766742;-33,93518829;45,71667099;104,7403717;119,2147494
22,98773142;-34,16590881;45,78978348;104,8904877;119,4404789
22,99779542;-33,73622131;45,63727951;104,823349;119,2007903
23,00785942;-34,12039185;45,89102936;105,1127014;119,6614713
23,01792342;-34,10428619;45,71029282;105,065155;119,5458908
23,02798742;-34,25863647;45,76024246;105,0280914;119,5765611
23,03805042;-34,15968323;45,96418762;105,141037;119,725637
23,04811442;-34,32926178;45,86212921;105,2021637;119,7886821
23,05817842;-34,0138855;45,63401794;104,844696;119,2971847
23,06824242;-34,00649261;45,77812576;104,9067383;119,4047825
23,07830642;-33,77139282;45,46673965;105,0246429;119,3227012
23,08837042;-34,37203979;45,52767563;104,9851379;119,4825743
23,09843442;-34,08207703;45,65098953;104,9693909;119,4327168
23,10849842;-34,02487183;45,87142944;104,7747955;119,3299532
23,11856142;-33,86270142;45,597435;104,4490051;118,8924022
23,12862542;-34,0219574;45,73726654;105,0865479;119,5515524
23,13868942;-33,90809631;45,66651917;104,9871979;119,4047808
23,14875342;-34,32746124;45,71897507;105,1290436;119,6691902
23,15881742;-34,09777832;45,73483276;105,0667114;119,5547877
23,16888142;-34,35521698;45,79730988;104,6724548;119,3063172
23,17894542;-34,06871033;45,58977509;104,6763916;119,1480238
23,18900842;-34,24771881;45,74136353;104,7007294;119,2787547
23,19907242;-33,89503479;45,66506577;104,7499084;119,1919248
23,20913642;-34,11502838;45,76857758;104,6238708;119,183691
23,21920042;-34,06923676;45,56689453;104,66716;119,1313106
23,22926442;-33,72475433;45,74530411;104,611496;119,0527488
23,23932842;-34,17448425;46,03110886;105,125885;119,7422651
23,24939242;-33,83757782;45,93166351;104,916687;119,4244975
23,25945642;-33,99577332;45,77804184;104,7937927;119,3024757
23,26951942;-33,82228088;45,84975815;104,7767181;119,265702
23,27958342;-34,13235474;45,88179398;104,7871399;119,3754637
23,28964742;-33,88220215;45,77575684;104,7910004;119,2668323
23,29971142;-34,06128693;45,80869675;104,8881989;119,4158374
23,30977542;-33,75041962;45,69567108;104,8147736;119,2196374
23,31983942;-33,97361755;46,13393784;104,8185577;119,454916
23,32990342;-33,95077515;45,99606705;104,8283386;119,403827
23,33997279;-34,11765289;46,11989975;104,6247253;119,3205454
23,35003579;-33,92726898;45,97013855;104,7173309;119,2897004
23,36009979;-34,21008301;46,04317474;104,677063;119,3632742
23,37016379;-34,07131195;45,82611847;104,7508087;119,3047332
23,38022779;-34,4311676;46,05366516;104,885025;119,6131843
23,39029179;-33,7793808;45,79479599;104,6540833;119,1246702
23,40035579;-34,22120667;46,25187683;104,6803436;119,4499956
23,41041979;-33,79328156;46,021492;104,6743622;119,233744
23,42048379;-34,078125;46,22887421;105,0567169;119,7302852
23,43054679;-33,81169128;45,8245697;105,21315;119,6366524
23,44061079;-33,99304962;45,99810791;105,1680298;119,7149441
23,45067479;-33,91894531;46,0678215;104,9681244;119,5451637
23,46073879;-34,33493805;45,89380646;105,256897;119,8505061
23,47080279;-33,77227783;45,68199158;104,8218689;119,2268229
23,48086679;-33,77021027;46,04437637;104,8737488;119,4111171
23,49093079;-33,6072998;45,89852905;104,5249786;119,0025072
23,50099479;-33,96812439;45,97524261;104,644455;119,2393323
23,51105779;-33,75066376;45,72107315;104,3726654;118,8409741
23,52112179;-34,3285141;46,19673157;104,4682007;119,2735924
23,53118579;-33,973526;45,62527466;104,3065186;118,8095786
23,54124979;-34,24594116;45,93401718;104,3635406;119,0565707
23,55131379;-33,92121887;45,90177917;104,4640045;119,039282
23,56137779;-34,35307312;46,10911179;104,4869843;119,2632118
23,57144179;-33,83036804;45,74883652;104,7050171;119,1662303
23,58150579;-34,37030029;45,82152557;104,9003296;119,51991
23,59156879;-34,15129089;45,68000031;104,9850616;119,4773462
23,60163279;-34,35785675;46,02614594;104,7130432;119,4306906
23,61169679;-34,07604218;45,76534271;104,8828125;119,3986918
23,62176079;-34,55950165;46,13049316;104,7366028;119,5497282
23,63182479;-34,09078979;45,59599686;104,5812378;119,0731379
23,64188879;-34,76430511;46,02766037;104,811615;119,6351832
23,65195279;-34,24655914;45,85818481;104,9203186;119,5159955
23,66201679;-34,81317902;45,84860611;104,8080444;119,5774991
23,67207979;-34,28290558;45,8205452;104,4126282;119,066523
23,68214379;-34,7052002;45,79022217;104,8370361;119,549151
23,69220779;-34,1711731;45,75563431;104,4399414;119,0333924
23,70227179;-34,75215149;46,06232071;104,636734;119,491822
23,71233579;-34,19536591;45,68656158;104,8100281;119,3387068
23,72239979;-34,30225372;46,05062103;104,9634247;119,6437413
23,73246379;-33,81724548;45,83485413;104,7471466;119,2325655
23,74252779;-34,47994232;46,10269547;104,9637299;119,7151182
23,75259079;-33,88410187;45,75567627;104,3177643;118,8440584
23,76265479;-34,5296402;45,77093124;104,4962006;119,1919885
23,77271879;-33,82718658;45,52426147;104,6400299;119,0221525
23,78278279;-34,32351685;45,66337967;105,0966949;119,6184072
23,79284679;-33,78153229;45,38566971;104,9597931;119,2376161
23,80291079;-34,28036499;45,74778748;105,3067627;119,8228599
23,81297479;-33,77822113;45,45425034;104,9211731;119,2288122
23,82303879;-34,31433868;46,05945206;105,0156555;119,696428
23,83310179;-33,78207397;45,87651443;105,3444672;119,7636834
23,84316579;-34,60385132;46,06690216;104,8688202;119,6538986
23,85322979;-33,68491364;45,64266205;105,0319824;119,37187
23,86329379;-34,55703735;46,01576233;105,03862;119,7695742
23,87335779;-34,11643982;45,71198654;104,7260284;119,2520784
23,88342179;-34,32144928;45,57178879;104,8556519;119,3710917
23,89348579;-33,70244598;45,38362885;104,7550049;119,0341954
23,90354979;-34,24210358;45,70193863;104,7282104;119,2861556
23,91361279;-34,0298233;45,71492004;104,7541351;119,2531409
23,92367679;-34,43389893;46,03085709;104,6237183;119,3761099
23,93374079;-34,13500214;45,81365204;104,3873749;118,9992148
23,94380479;-34,41825104;45,8805542;104,7754974;119,4468339
23,95386879;-33,94917297;45,67245865;104,6122437;119,0892159
23,96393279;-34,5617981;45,87120819;104,9617615;119,6480547
23,97399679;-33,89955139;45,5395813;104,9747314;119,342898
23,98406079;-34,44820404;46,00234985;105,3576965;120,0130792
23,99412379;-33,92632294;45,7564621;104,7686462;119,252331
24,00418779;-34,3543396;45,79166412;104,6655579;119,2978464
24,01425179;-33,74684906;45,47180557;104,5369873;118,8886733
24,02431579;-34,56775665;45,84135818;104,9868927;119,6603843
24,03437979;-33,96633148;45,38129425;105,211319;119,5098121
24,04444379;-34,4161377;45,95138168;104,9507141;119,6271391
24,05450779;-33,9012146;45,39696503;105,1043396;119,4030945
24,06457179;-34,44864655;45,85136414;104,7559204;119,4272151
24,07463579;-33,96986389;45,52147675;104,7188873;119,1310281
24,08469879;-34,64141083;45,64940262;104,8756866;119,5106897
24,09476279;-33,89694214;45,47475052;104,7508392;119,1205018
24,10482679;-34,53040314;45,65488815;104,9932556;119,5838671
24,11489079;-33,76583862;45,47356033;104,8970337;119,2114266
24,12495479;-34,60754395;45,7954216;104,9661713;119,6361143
24,13501879;-34,04972076;45,61958313;104,7741699;119,2399117
24,14508279;-34,58707428;45,79569626;104,6865997;119,385073
24,15514679;-33,96528625;45,49449921;104,6596222;119,0673198
24,16520979;-34,36752319;45,82254791;104,5651855;119,2254611
24,17527379;-33,7351532;45,53062057;104,6886902;119,0412526
24,18533779;-34,2347641;45,96628571;104,6809082;119,3440867
24,19540179;-33,80200195;45,85031509;104,6054535;119,1097294
24,20546579;-34,3815155;45,87538147;104,8479767;119,4978554
24,21552979;-33,80307007;45,44226074;104,7398834;119,0717842
24,22559379;-34,39545441;45,68218994;104,5936737;119,2046406
24,23565779;-33,73314667;45,49342346;104,7929382;119,1181626
24,24572079;-34,3273468;45,61143112;104,5845642;119,1499075
24,25578479;-33,78664398;45,66636658;104,5555878;118,9908622
24,26584879;-34,46572113;45,76059723;104,4314117;119,1127111
24,27591279;-33,74664307;45,53157043;104,875824;119,2094723
24,28597679;-34,38405609;46,03902817;104,6089478;119,3519475
24,29604079;-33,80612946;45,75718689;104,5713806;119,0451519
24,30610479;-34,20834351;45,91441345;104,9044189;119,5126823
24,31616879;-33,84492493;45,87638855;104,8218231;119,321987
24,32623179;-34,41455841;45,82240295;104,9457245;119,572821
24,33629579;-33,90344238;45,56095886;104,7904663;119,1901263
24,34635446;-34,15776825;46,08390808;104,9107971;119,5690389
24,35641846;-33,60851288;45,92388535;104,978775;119,4113838
24,36648246;-33,66796875;45,94334412;105,0882874;119,5318833
24,37654646;-34,50079346;46,17998505;105,0185394;119,7989541
24,38661046;-33,94744873;45,97193909;104,7871399;119,3574176
24,39667446;-34,43149567;46,12804413;104,6224823;119,4118426
24,40673746;-33,63201141;45,86446381;104,712677;119,1612603
24,41680146;-34,25593567;46,04098511;105,1518097;119,7920887
24,42686546;-33,71920013;45,58297729;104,9710236;119,3051049
24,43692946;-34,28594971;45,80145645;105,0561829;119,6248357
24,44699346;-33,7270813;45,69155884;105,0782013;119,4431369
24,45705746;-34,1701355;45,69937897;104,8165741;119,3421367
24,46712146;-33,62950897;45,54955673;104,6504059;118,9849295
